"PID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","species","country","localities","source","method","notes"
2246,100,0,0,0,100,100,0,0,0,0,0,100,"Sardinella aurita","Congo","Pointe-Noire","Fishbase","Hand-geocoded","No available suitability"
2247,0,0,0,100,100,100,0,0,0,100,100,0,"Sardinella aurita","Senegal","shores of Senegal","Fishbase","Near-shore region",""
2248,100,100,100,0,0,0,100,0,100,100,100,100,"Sardinella brasiliensis","Brazil","Rio de Janeiro (1999-2000)","Fishbase","Hand-geocoded",""
2249,100,100,100,100,0,100,0,0,100,100,100,100,"Sardinella brasiliensis","Brazil","Rio de Janeiro (1999-2001)","Fishbase","Hand-geocoded",""
2250,100,100,100,0,0,0,0,0,0,100,100,100,"Sardinella brasiliensis","Brazil","São Paulo","Fishbase","Hand-geocoded",""
2251,100,100,100,0,0,0,0,0,0,100,100,100,"Sardinella brasiliensis","Brazil","São Paulo (1963-1964)","Fishbase","Hand-geocoded",""
2252,100,100,100,0,0,0,0,0,100,100,100,100,"Sardinella brasiliensis","Brazil","Southeast coast (1970-1971)","Fishbase","Hand-geocoded",""
2253,100,100,100,0,0,0,0,0,0,0,0,100,"Sardinella fimbricata","India","Gulf of Mannar","Fishbase","Hand-geocoded","No available suitability"
2254,0,0,0,100,100,100,0,0,0,0,0,0,"Sardinella fimbricata","India","Kerala","Fishbase","Hand-geocoded",""
2255,0,0,0,0,0,0,0,0,0,100,100,0,"Sardinella fimbricata","India","Tuticorin Bay","Fishbase","Hand-geocoded","No available suitability"
2256,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella fimbricata","India","Visakhapatnam","Fishbase","Hand-geocoded",""
2257,100,100,100,100,0,0,0,0,100,100,100,100,"Sardinella gibbosa","India","Karwar","Fishbase","Hand-geocoded","No available suitability"
2258,100,100,100,0,0,0,0,0,0,0,0,100,"Sardinella gibbosa","India","Madras","Fishbase","Hand-geocoded","No available suitability"
2259,0,100,100,100,0,0,0,0,0,0,0,0,"Sardinella gibbosa","India","Paradeep, Visakhapatnam and Kakinada (Jan 2005-Dec 2010)","Fishbase","Hand-geocoded",""
2260,100,100,100,100,0,0,0,0,0,0,0,0,"Sardinella gibbosa","India","Visakhapatnam","Fishbase","Hand-geocoded",""
2261,0,0,0,0,100,100,0,0,0,100,100,0,"Sardinella gibbosa","India","Vizhinjam","Fishbase","Hand-geocoded","No available suitability"
2262,0,0,0,0,100,100,100,0,0,0,0,100,"Sardinella gibbosa","Sri Lanka","West coast","Fishbase","Hand-geocoded",""
2263,100,100,100,0,0,0,100,0,100,100,100,100,"Sardinella janeiro","Brazil","Rio de Janeiro (1999-2000)","Fishbase","Hand-geocoded",""
2264,100,100,100,100,0,100,0,0,100,100,100,100,"Sardinella janeiro","Brazil","Rio de Janeiro (1999-2001)","Fishbase","Hand-geocoded",""
2265,100,100,100,0,0,0,0,0,0,100,100,100,"Sardinella janeiro","Brazil","São Paulo","Fishbase","Hand-geocoded",""
2266,100,100,100,0,0,0,0,0,0,100,100,100,"Sardinella janeiro","Brazil","São Paulo (1963-1964)","Fishbase","Hand-geocoded",""
2267,100,100,100,0,0,0,0,0,100,100,100,100,"Sardinella janeiro","Brazil","Southeast coast (1970-1971)","Fishbase","Hand-geocoded",""
2268,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinella lemuru","Indonesia","Bali Strait","Fishbase","Hand-geocoded","No available suitability"
2269,100,100,100,0,0,0,0,0,0,0,0,0,"Sardinella lemuru","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2270,0,0,100,100,100,100,100,100,0,0,0,0,"Sardinella lemuru","","East China Sea","Fishbase","Hand-geocoded",""
2271,0,0,0,0,100,100,100,100,100,0,0,0,"Sardinella longiceps","India","Andhra Pradesh (2011-2012)","Fishbase","Hand-geocoded",""
2272,0,0,0,0,100,100,100,0,100,0,0,0,"Sardinella longiceps","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
2273,0,0,0,0,0,100,100,100,100,0,0,0,"Sardinella longiceps","India","Mangalore","Fishbase","Hand-geocoded","No available suitability"
2274,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella longiceps","Indonesia","Sibolga Bay, August-September 1999","Fishbase","Hand-geocoded","No available suitability"
2275,0,0,0,0,0,0,100,100,100,0,0,0,"Sardinella maderensis","","Eastern Atlantic","Fishbase","Multiple EEZs by FAO region",""
2276,0,0,0,0,0,0,100,100,0,0,100,100,"Sardinella maderensis","Congo","Pointe-Noire","Fishbase","Hand-geocoded","No available suitability"
2277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Hawaii","-","Fishbase","Hand-geocoded","No available suitability"
2278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Marshall Is.","--","Fishbase","Exclusive economic zone",""
2279,100,100,100,100,100,100,100,100,100,100,100,100,"Sardinella mizun","Seychelles","1982-83","Fishbase","GeoNames geocoding",""
2280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Kiribati","Abaiang","Fishbase","Hand-geocoded",""
2281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Kiribati","Abemama","Fishbase","Hand-geocoded",""
2282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Kiribati","Butaritari","Fishbase","Hand-geocoded",""
2283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Kiribati","not specified","Fishbase","Exclusive economic zone",""
2284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella mizun","Kiribati","Tarawa","Fishbase","Hand-geocoded",""
2285,0,0,0,0,0,100,100,100,100,0,0,0,"Sardinella neohowii","India","Mangalore","Fishbase","Hand-geocoded","No available suitability"
2286,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella neohowii","Indonesia","Sibolga Bay, August-September 1999","Fishbase","Hand-geocoded","No available suitability"
2287,0,100,100,0,0,0,0,0,0,100,100,100,"Sardinella perforata","Sri Lanka","West coast","Fishbase","Hand-geocoded",""
2288,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella pinnula","Ghana","Ghana","Fishbase","Exclusive economic zone",""
2289,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinella pinnula","","Gulf of Mexico","Fishbase","ArcGIS geocoding",""
2290,1,1,1,1,1,4,1,1,1,1,1,1,"Sardinella pinnula","Greece","Kavala Gulf (2000-2002)","Fishbase","Hand-geocoded","No available suitability"
2291,0,0,0,0,0,100,100,100,0,0,0,0,"Sardinella pinnula","","Mediterranean","Fishbase","Hand-geocoded",""
2292,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella pinnula","Cote d'Ivoire","Off Côte d'Ivoire","Fishbase","Exclusive economic zone",""
2293,0,0,0,0,0,0,100,100,0,0,0,0,"Sardinella pinnula","Mauritania","Off Mauritania","Fishbase","Exclusive economic zone",""
2294,0,0,0,0,100,0,0,0,0,100,100,0,"Sardinella pinnula","Senegal","Off Sénégal","Fishbase","Exclusive economic zone",""
2295,100,100,0,0,0,0,0,0,0,0,0,0,"Sardinella pinnula","Venezuela","Off Venezuela","Fishbase","Exclusive economic zone",""
2296,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinella samarensis","Indonesia","Bali Strait","Fishbase","Hand-geocoded","No available suitability"
2297,100,100,100,0,0,0,0,0,0,0,0,0,"Sardinella samarensis","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2298,0,0,100,100,100,100,100,100,0,0,0,0,"Sardinella samarensis","","East China Sea","Fishbase","Hand-geocoded",""
2299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella sirm","New Caledonia","-","Fishbase","Exclusive economic zone",""
2300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella sirm","Kiribati","Abaiang","Fishbase","Hand-geocoded",""
2301,0,100,100,100,100,0,0,0,0,0,0,0,"Sardinella sirm","Sri Lanka","Negombo","Fishbase","Hand-geocoded",""
2302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella sirm","Indonesia","Panggang Island","Fishbase","Hand-geocoded",""
2303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sardinella sirm","Kiribati","Tarawa","Fishbase","Hand-geocoded",""
2304,100,100,100,100,100,100,100,100,100,100,100,100,"Sardinella sirm","Kiribati","to be filled","Fishbase","Exclusive economic zone",""
2305,100,100,100,100,0,100,0,0,0,0,100,0,"Sardinella sirm","India","Vishinjam","Fishbase","Hand-geocoded",""
2306,0,0,0,100,100,100,0,0,0,0,0,0,"Sardinella sirm","Sri Lanka","West coast","Fishbase","Hand-geocoded",""
2307,100,100,100,100,0,0,0,0,100,100,100,100,"Sardinella taiwanensis","India","Karwar","Fishbase","Hand-geocoded","No available suitability"
2308,100,100,100,0,0,0,0,0,0,0,0,100,"Sardinella taiwanensis","India","Madras","Fishbase","Hand-geocoded","No available suitability"
2309,100,100,100,100,0,0,0,0,0,0,0,0,"Sardinella taiwanensis","India","Visakhapatnam","Fishbase","Hand-geocoded",""
2310,0,0,0,0,100,100,0,0,0,100,100,0,"Sardinella taiwanensis","India","Vizhinjam","Fishbase","Hand-geocoded","No available suitability"
2311,0,0,0,0,100,100,100,0,0,0,0,100,"Sardinella taiwanensis","Sri Lanka","West coast","Fishbase","Hand-geocoded",""
2312,0,0,0,0,100,100,0,0,0,0,0,0,"Sardinella zunasi","Russia","Primorye, Sea of Japan","Fishbase","Hand-geocoded","No available suitability"
2313,0,0,0,0,100,100,0,0,0,0,0,0,"Sardinella zunasis","Russia","Primorye, Sea of Japan","Fishbase","Hand-geocoded","No available suitability"
2314,0,0,0,0,0,0,100,0,0,0,0,100,"Sardinops caeruleus","Australia","Albany, Western Australia","Fishbase","Hand-geocoded","No available suitability"
2315,0,0,100,100,100,0,0,0,0,0,0,0,"Sardinops caeruleus","Japan","central Honshu","Fishbase","Hand-geocoded",""
2316,100,100,100,0,0,0,0,0,100,100,100,100,"Sardinops caeruleus","Peru","Ilo, Callao, Chimbote, Paita","Fishbase","Near-shore region",""
2317,0,0,100,100,100,100,100,100,100,0,0,0,"Sardinops caeruleus","Australia","northern New South Wales","Fishbase","Hand-geocoded",""
2318,0,100,100,0,0,0,100,100,100,0,0,0,"Sardinops caeruleus","Chile","Off Chile","Fishbase","Exclusive economic zone",""
2319,100,100,100,100,100,100,0,0,0,0,0,0,"Sardinops caeruleus","USA","Point Conception to San Diego, California","Fishbase","Hand-geocoded",""
2320,0,0,0,100,100,100,0,0,0,0,0,0,"Sardinops caeruleus","USA","San Pedro, California","Fishbase","Hand-geocoded",""
2321,100,100,100,100,100,0,0,0,0,0,0,100,"Sardinops caeruleus","Australia","South Australia","Fishbase","ArcGIS geocoding",""
2322,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinops caeruleus","","southern Africa","Fishbase","Multiple EEZs by FAO region",""
2323,100,100,100,100,100,0,0,0,0,0,0,100,"Sardinops caeruleus","Australia","southern New South Wales","Fishbase","Hand-geocoded",""
2324,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinops caeruleus","Australia","Victoria","Fishbase","ArcGIS geocoding",""
2325,0,0,100,100,100,100,100,100,100,0,0,0,"Sardinops caeruleus","Australia","Western Australia (south coasts)","Fishbase","Hand-geocoded",""
2326,0,0,0,0,0,0,100,0,0,0,0,100,"Sardinops sagax","Australia","Albany, Western Australia","Fishbase","Hand-geocoded","No available suitability"
2327,0,0,100,100,100,0,0,0,0,0,0,0,"Sardinops sagax","Japan","central Honshu","Fishbase","Hand-geocoded",""
2328,100,100,100,0,0,0,0,0,100,100,100,100,"Sardinops sagax","Peru","Ilo, Callao, Chimbote, Paita","Fishbase","Near-shore region",""
2329,0,0,100,100,100,100,100,100,100,0,0,0,"Sardinops sagax","Australia","northern New South Wales","Fishbase","Hand-geocoded",""
2330,0,100,100,0,0,0,100,100,100,0,0,0,"Sardinops sagax","Chile","Off Chile","Fishbase","Exclusive economic zone",""
2331,100,100,100,100,100,100,0,0,0,0,0,0,"Sardinops sagax","USA","Point Conception to San Diego, California","Fishbase","Hand-geocoded",""
2332,0,0,0,100,100,100,0,0,0,0,0,0,"Sardinops sagax","USA","San Pedro, California","Fishbase","Hand-geocoded",""
2333,100,100,100,100,100,0,0,0,0,0,0,100,"Sardinops sagax","Australia","South Australia","Fishbase","ArcGIS geocoding",""
2334,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinops sagax","","southern Africa","Fishbase","Multiple EEZs by FAO region",""
2335,100,100,100,100,100,0,0,0,0,0,0,100,"Sardinops sagax","Australia","southern New South Wales","Fishbase","Hand-geocoded",""
2336,100,100,0,0,0,0,0,0,100,100,100,100,"Sardinops sagax","Australia","Victoria","Fishbase","ArcGIS geocoding",""
2337,0,0,100,100,100,100,100,100,100,0,0,0,"Sardinops sagax","Australia","Western Australia (south coasts)","Fishbase","Hand-geocoded",""
2338,100,100,0,0,0,0,0,0,0,0,0,0,"Sargocentron furcatum","Brazil","Ceará","Fishbase","GeoNames geocoding","No available suitability"
2339,0,0,100,100,100,100,100,100,100,100,0,0,"Sargocentron furcatum","Brazil","Pernambuco (2007)","Fishbase","Hand-geocoded",""
2340,0,0,0,0,0,100,100,100,0,0,0,0,"Sargocentron rubrum",NA,"eastern Mediterranean","Fishbase","Multiple EEZs by FAO region",""
2341,0,0,100,100,100,100,100,100,100,0,0,0,"Sargocentron suborbitalis",NA,"California Current region","Fishbase","Multiple EEZs by FAO region",""
2342,0,0,100,100,100,0,0,0,100,100,100,0,"Sarpa salpa","","eastern Atlantic and Mediterranean seas","Fishbase","Hand-geocoded",""
2343,0,0,0,100,100,0,0,0,0,0,0,0,"Sarpa salpa","","Mediterranean Sea","Fishbase","Hand-geocoded",""
2344,0,0,0,100,100,100,100,100,100,0,0,0,"Sarpa salpa","South Africa","Natal","Fishbase","Hand-geocoded",""
2345,0,0,100,100,0,0,0,0,100,100,100,0,"Sarpa salpa","","north of Cape Verde","Fishbase","Hand-geocoded",""
2346,0,0,0,0,0,0,0,100,0,0,0,0,"Saurida elongatus","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded",""
2347,0,0,0,0,0,0,0,100,100,100,100,100,"Saurida tumbil","India","Kerala (2014)","Fishbase","GeoNames geocoding",""
2348,100,100,100,100,100,100,100,100,100,100,100,100,"Saurida tumbil","Philippines","Manila Bay and adjacent waters, 1956-58","Fishbase","Hand-geocoded",""
2349,0,0,0,0,0,0,0,0,0,0,100,100,"Saurida undosquamis","India","Andra Pradesh (2012-2013)","Fishbase","Hand-geocoded","No available suitability"
2350,0,0,0,0,0,0,0,100,0,0,0,0,"Saurida undosquamis","China","Daya Bay, Guangdong, 1985-86","Fishbase","Hand-geocoded","No available suitability"
2351,0,0,0,100,100,100,0,0,0,0,0,0,"Saurida undosquamis","Egypt","Gulf of Suez","Fishbase","Hand-geocoded","No available suitability"
2352,0,0,0,0,0,0,0,0,100,100,100,0,"Saurida undosquamis","India","Kerala (2014)","Fishbase","GeoNames geocoding","No available suitability"
2353,100,100,100,0,0,0,0,0,0,100,100,100,"Saurida undosquamis","India","northwestern Bay of Bengal","Fishbase","Hand-geocoded","No available suitability"
2354,100,100,0,0,0,0,0,0,0,100,100,100,"Saurida undosquamis","India","off Visakhapatnam","Fishbase","Hand-geocoded","No available suitability"
2355,0,0,0,0,0,0,0,0,0,0,100,0,"Scarus niger","Marshall Is.","Eniwetok Atoll","Fishbase","Hand-geocoded",""
2356,0,0,0,0,100,100,100,0,0,0,0,0,"Scarus siganus","Lebanon","Batrun area, January 1999-August 2000","Fishbase","Hand-geocoded","No available suitability"
2357,0,0,0,0,0,100,100,100,0,0,0,0,"Scarus siganus","","Eastern Mediterranean","Fishbase","Hand-geocoded",""
2358,0,0,0,0,0,100,0,0,0,0,0,0,"Scarus siganus","Lebanon","eastern Mediterranean","Fishbase","Hand-geocoded","No available suitability"
2359,0,0,0,0,0,100,100,100,0,0,0,0,"Scarus viridis","Bermuda","Bermuda","Fishbase","Exclusive economic zone","No available suitability"
2360,0,0,0,0,100,0,0,0,0,0,0,0,"Scarus viridis","Virgin Is. (UK)","British Virgin Islands","Fishbase","Exclusive economic zone",""
2361,100,100,100,100,100,0,0,0,0,100,100,100,"Scarus viridis","Jamaica","Port Royal Reefs","Fishbase","Hand-geocoded","No available suitability"
2362,0,0,0,100,100,100,100,100,0,0,0,0,"Scatophagus argus","China","South China coastal waters","Fishbase","Hand-geocoded",""
2363,0,0,0,0,0,100,100,100,100,100,100,0,"Schedophilus ovalis",NA,"Atlantic and Indian Oceans seamounts off southern part of Africa","Fishbase","Multiple EEZs by FAO region",""
2364,100,100,100,100,100,100,100,100,100,100,100,100,"Acanthurus lineatus","American Samoa",NA,"SCRFA","Exclusive economic zone",""
2365,100,100,100,100,100,100,100,100,100,100,100,100,"Thalassoma quinquevittatum","American Samoa",NA,"SCRFA","Exclusive economic zone",""
2366,100,100,100,100,100,100,100,100,100,100,100,100,"Acanthurus guttatus","American Samoa",NA,"SCRFA","Exclusive economic zone",""
2367,0,0,0,0,0,100,0,0,0,0,0,0,"Acanthurus guttatus","American Samoa",NA,"SCRFA","Exclusive economic zone",""
2368,0,0,0,0,0,0,100,0,0,0,0,0,"Acanthurus guttatus","American Samoa",NA,"SCRFA","Exclusive economic zone",""
2369,100,100,100,100,100,100,100,100,100,100,100,100,"Acanthurus triostegus","American Samoa",NA,"SCRFA","Exclusive economic zone",""
2370,0,0,0,0,0,0,0,0,0,100,100,0,"Plectropomus leopardus","Australia",NA,"SCRFA","Exclusive economic zone",""
2371,0,0,0,100,100,100,100,100,100,100,0,0,"Pagrus auratus","Australia",NA,"SCRFA","Exclusive economic zone",""
2372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acanthurus nigrofuscus","Australia",NA,"SCRFA","Exclusive economic zone",""
2373,0,0,0,100,100,100,100,100,0,0,0,0,"Pagrus auratus","Australia",NA,"SCRFA","Exclusive economic zone",""
2374,0,0,0,0,100,100,100,100,100,0,0,0,"Pagrus auratus","Australia",NA,"SCRFA","Exclusive economic zone",""
2375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolbometopon muricatum","Australia",NA,"SCRFA","Exclusive economic zone",""
2376,0,0,0,0,0,0,0,0,100,100,0,0,"Scomberomorus commerson","Australia",NA,"SCRFA","Exclusive economic zone",""
2377,100,0,0,0,0,0,0,0,0,0,100,100,"Epinephelus fuscoguttatus","Australia",NA,"SCRFA","Exclusive economic zone",""
2378,0,0,0,0,0,0,0,0,0,100,100,100,"Plectropomus leopardus","Australia",NA,"SCRFA","Exclusive economic zone",""
2379,100,0,0,0,0,0,0,0,100,100,100,100,"Pagrus auratus","Australia",NA,"SCRFA","Exclusive economic zone",""
2380,0,0,0,0,100,100,100,100,100,0,0,0,"Scomberomorus semifasciatus","Australia",NA,"SCRFA","Exclusive economic zone",""
2381,0,0,0,0,0,0,0,0,0,100,100,100,"Pagrus auratus","Australia",NA,"SCRFA","Exclusive economic zone",""
2382,0,0,0,0,0,0,0,0,100,100,100,100,"Plectropomus leopardus","Australia",NA,"SCRFA","Exclusive economic zone",""
2383,100,0,0,0,0,0,0,0,0,100,100,100,"Pagrus auratus","Australia",NA,"SCRFA","Exclusive economic zone",""
2384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epinephelus striatus","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2385,0,0,0,100,0,0,0,0,0,0,0,0,"Lutjanus analis","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2386,100,0,0,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2387,0,100,0,0,0,0,0,0,0,0,0,0,"Mycteroperca tigris","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2388,100,0,0,0,0,0,0,0,0,0,0,100,"Epinephelus striatus","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2389,0,100,0,0,0,0,0,0,0,0,0,0,"Mycteroperca venenosa","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2390,0,100,0,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2391,100,0,0,0,0,0,0,0,0,0,100,100,"Epinephelus striatus","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2392,0,0,100,100,0,0,0,0,0,0,0,0,"Mycteroperca venenosa","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2393,100,100,0,0,0,0,0,0,0,0,0,100,"Epinephelus striatus","Bahamas",NA,"SCRFA","Exclusive economic zone",""
2394,0,0,0,0,0,100,100,0,0,0,0,0,"Lutjanus cyanopterus","Belize",NA,"SCRFA","Exclusive economic zone",""
2395,100,0,0,0,0,0,0,0,0,0,0,100,"Epinephelus striatus","Belize",NA,"SCRFA","Exclusive economic zone",""
2396,100,0,0,0,0,0,0,0,0,0,0,0,"Mycteroperca tigris","Belize",NA,"SCRFA","Exclusive economic zone",""
2397,0,0,0,0,0,0,100,0,0,0,0,0,"Lutjanus jocu","Belize",NA,"SCRFA","Exclusive economic zone",""
2398,100,0,0,0,0,0,0,0,0,0,0,0,"Epinephelus striatus","Belize",NA,"SCRFA","Exclusive economic zone",""
2399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cephalopholis cruentata","Belize",NA,"SCRFA","Exclusive economic zone",""
2400,100,0,0,0,0,0,0,0,0,0,0,0,"Mycteroperca venenosa","Belize",NA,"SCRFA","Exclusive economic zone",""
2401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Epinephelus striatus","Belize",NA,"SCRFA","Exclusive economic zone",""
2402,100,0,0,0,0,0,0,0,0,0,0,0,"Lutjanus jocu","Belize",NA,"SCRFA","Exclusive economic zone",""
2403,100,0,0,0,0,0,0,0,0,0,0,100,"Calamus bajonado","Belize",NA,"SCRFA","Exclusive economic zone",""
2404,0,0,0,0,0,100,100,0,0,0,0,0,"Carangoides bartholomaei","Belize",NA,"SCRFA","Exclusive economic zone",""
2405,0,100,100,100,100,100,100,0,0,0,0,0,"Chaetodipterus faber","Belize",NA,"SCRFA","Exclusive economic zone",""
2406,100,0,0,0,0,0,0,0,0,0,0,100,"Mycteroperca tigris","Belize",NA,"SCRFA","Exclusive economic zone",""
2407,0,0,0,100,100,100,100,0,0,0,0,0,"Scomberomorus cavalla","Belize",NA,"SCRFA","Exclusive economic zone",""
