"country","localities","which","west","south","east","north"
"Germany","Southern North Sea","red",NA,NA,NA,NA
"Germany","Southern North Sea","green",10.9567301030001,49.310693791,11.2087301030001,49.562693791
"","Southern North Sea","red",-116.083863581,33.090190255,-115.58417688,33.532056127
"","Southern North Sea","green",-90.3880799999999,35.80789,-90.12808,36.06789
"USA","off California","red",-117.80505,34.40832,-117.30505,34.90832
"USA","off California","green",-122.668112670738,41.329517241684,-122.416112670738,41.581517241684
"Korea (South)","Lake Biwa tributaries (Seri and Inakumi Rivers), 1972-74","red",NA,NA,NA,NA
"Korea (South)","Lake Biwa tributaries (Seri and Inakumi Rivers), 1972-74","green",7.23308000000005,46.158825352,7.58708000000005,46.512825352
"Taiwan","to be filled","red",NA,NA,NA,NA
"Taiwan","to be filled","green",118.860463961,21.6598160210001,123.046463961,25.8458160210001
"Australia","Scott Reef off Cairns","red",NA,NA,NA,NA
"Australia","Scott Reef off Cairns","green",145.644732,-17.0516025,145.896732,-16.7996025
"Australia","Capricorn Islands group","red",151.75,-23.71667,152.25,-23.21667
"Australia","Capricorn Islands group","green",118.95434,-24.29778,120.64034,-22.61178
"Australia","Lizard Island and Cairns areas","red",NA,NA,NA,NA
"Australia","Lizard Island and Cairns areas","green",145.611747305539,-17.1157941048215,145.863747305539,-16.8637941048215
"Antarctica","Around the continent of Antarctica","red",NA,NA,NA,NA
"Antarctica","Around the continent of Antarctica","green",-5.43073999999997,-84.9,38.24326,-56.32156
"Antarctica","Prydz Bay","red",75.75,-69.25,76.25,-68.75
"Antarctica","Prydz Bay","green",75.7500000000001,-69.2499999999999,76.2500000000001,-68.7499999999999
"Russia","Northern Sea of Japan","red",NA,NA,NA,NA
"Russia","Northern Sea of Japan","green",45.0393715340001,10.2235261830001,148.571371534,84.9
"Alaska","Aleutian Islands","red",-162.232823,51.770743,172.444761,55.439881
"Alaska","Aleutian Islands","green",-179.9,43.8969400000001,-165.30056,60.2969400000001
"","Arkona-Bornholm deeps","red",NA,NA,NA,NA
"","Arkona-Bornholm deeps","green",-6.68096999999995,52.24325,-6.41096999999995,52.51325
"Germany","Baltic, Bornholm basin, Bohuslän, Kattegatt and Belt Sea","red",NA,NA,NA,NA
"Germany","Baltic, Bornholm basin, Bohuslän, Kattegatt and Belt Sea","green",9.18542000000006,53.9512200000001,9.48542000000006,54.2512200000001
"","Eastern Channel","red",113.96667,22.05,114.46667,22.55
"","Eastern Channel","green",114.5,19.0000000000001,144.5,49.0000000000001
"Germany","German Bight, 1960-95","red",NA,NA,NA,NA
"Germany","German Bight, 1960-95","green",6.26200000000006,47.2620000000001,14.7380000000001,55.7380000000001
"Netherlands","North Sea; off the Belgish and Dutch coast","red",NA,NA,NA,NA
"Netherlands","North Sea; off the Belgish and Dutch coast","green",-72.552,40.79582,-72.282,41.06582
"France","northwest coast of Brittany","red",NA,NA,NA,NA
"France","northwest coast of Brittany","green",-4.31480999999998,47.9816400000001,-3.96280999999998,48.3336400000001
"","south of Start Point and south of Portland Bill","red",NA,NA,NA,NA
"","south of Start Point and south of Portland Bill","green",-2.57990849999998,50.402538,-2.32790849999998,50.654538
"","Southern Bight, German Bight, Flamborough, 1985-1986","red",NA,NA,NA,NA
"","Southern Bight, German Bight, Flamborough, 1985-1986","green",7.30061979200004,45.795315,7.73661979200004,46.231315
"UK No Ireld","west coast of Isle of Man, Irish Sea","red",NA,NA,NA,NA
"UK No Ireld","west coast of Isle of Man, Irish Sea","green",78.6762100000001,29.86478,78.9462100000001,30.13478
"USA","Great Bay Estuary, New Hampshire","red",NA,NA,NA,NA
"USA","Great Bay Estuary, New Hampshire","green",-90.8681099999999,23.06703,-50.8681099999999,63.06703
"Russia","Northwestern Pacific","red",NA,NA,NA,NA
"Russia","Northwestern Pacific","green",44.1623400000001,46.17107,44.4223400000001,46.43107
"Japan","not specified","red",NA,NA,NA,NA
"Japan","not specified","green",128.179495,25.563226998,150.363495,47.747226998
"Australia","Wilson Inlet (WA)","red",117.125,-35.23333,117.625,-34.73333
"Australia","Wilson Inlet (WA)","green",117.245,-35.11333,117.505,-34.85333
"Mexico","Northern Gulf of Mexico","red",-97.8910827636719,18.0608062744141,-80.3720550537109,30.7750549316406
"Mexico","Northern Gulf of Mexico","green",-110,5.00000000000006,-69.9999999999999,45.0000000000001
"Spain","Galician western coast (Nov 2009-Oct 2010)","red",NA,NA,NA,NA
"Spain","Galician western coast (Nov 2009-Oct 2010)","green",144.728074914,-42.095952195,145.808074914,-41.015952195
"Spain","Spain","red",-18.1612217229543,27.6377894797159,4.32778473043961,43.79237956787
"Spain","Spain","green",-13.3060631049999,30.56794966,6.01393689500006,49.88794966
"Norway","Northern Shelf and western edge of the Norwegian Trench","red",NA,NA,NA,NA
"Norway","Northern Shelf and western edge of the Norwegian Trench","green",0.0280000000000573,52.0280000000001,19.9720000000001,71.9720000000001
"","Western North Atlantic","red",-60.25,29.75,-59.75,30.25
"","Western North Atlantic","green",-123.309484037849,43.9307654660528,-123.057484037849,44.1827654660528
"USA","off Freeport, Texas, 1977-81","red",NA,NA,NA,NA
"USA","off Freeport, Texas, 1977-81","green",-95.52235,28.7716,-95.16635,29.1276
"Canary Is.","Canary Islands, 1995-2002","red",NA,NA,NA,NA
"Canary Is.","Canary Islands, 1995-2002","green",-18.207717319,26.6395301480001,-14.905717319,29.9415301480001
"Brazil","Southern region","red",-27.48333,38.38333,-26.98333,38.88333
"Brazil","Southern region","green",28.45662,-20.2780799999999,28.71662,-20.0180799999999
"Australia","Fraser Island, Queensland and Western Australia","red",NA,NA,NA,NA
"Australia","Fraser Island, Queensland and Western Australia","green",152.6612,-25.79073,153.4232,-25.02873
"USA","Middle Atlantic Bight: Cape Hatteras to Cape Cod, Massachusetts","red",NA,NA,NA,NA
"USA","Middle Atlantic Bight: Cape Hatteras to Cape Cod, Massachusetts","green",-73.052185,41.0246703240001,-70.3841849999999,43.6926703240001
"South Africa","Natal shelf","red",NA,NA,NA,NA
"South Africa","Natal shelf","green",28.67204,-28.02111,28.94204,-27.75111
"Brazil","Rio Drande do Sul, 1976-1987","red",NA,NA,NA,NA
"Brazil","Rio Drande do Sul, 1976-1987","green",-56.981172358,-33.348003376,-49.671172358,-26.038003376
"USA","South Atlantic Bight: Cape Canaveral, Florida to Cape Hatteras, North Carolina","red",NA,NA,NA,NA
"USA","South Atlantic Bight: Cape Canaveral, Florida to Cape Hatteras, North Carolina","green",-76.47227,34.7479700000001,-76.20227,35.0179700000001
"UK","Inner Severn Estuary (July 1972-September 1974)","red",NA,NA,NA,NA
"UK","Inner Severn Estuary (July 1972-September 1974)","green",7.20907000000007,46.1350276590001,7.53907000000007,46.4650276590001
"UK Scotland","Ythan Estuary (1967-1968)","red",NA,NA,NA,NA
"UK Scotland","Ythan Estuary (1967-1968)","green",-7.71422801099997,53.3073305900001,-0.648228010999973,60.3733305900001
"USA","off southern Florida","red",NA,NA,NA,NA
"USA","off southern Florida","green",-87.2946624399952,30.4786611631896,-87.0426624399951,30.7306611631896
"USA","California Current Region","red",NA,NA,NA,NA
"USA","California Current Region","green",-117.29678,32.5644300000001,-117.03678,32.8244300000001
"USA","New York Bight","red",-74.22604,40.45638,-73.72604,40.95638
"USA","New York Bight","green",-93.95431,21.41148,-53.95431,61.41148
"USA","Off Woods Hole","red",NA,NA,NA,NA
"USA","Off Woods Hole","green",-70.8124399999999,41.3827,-70.5224399999999,41.6727
"Brazil","Rio Grande do Sul, 1981-1987","red",NA,NA,NA,NA
"Brazil","Rio Grande do Sul, 1981-1987","green",-52.3150141003851,-32.3381543040984,-52.0630141003851,-32.0861543040984
"Peru","Paita and Otros","red",NA,NA,NA,NA
"Peru","Paita and Otros","green",-81.27551,-5.27189999999992,-80.92751,-4.92389999999992
"NA","Western North Pacific continental shelves","red",NA,NA,NA,NA
"NA","Western North Pacific continental shelves","green",-123.2601,43.91769,-123.0001,44.17769
"NA","Australian contiental shelf","red",NA,NA,NA,NA
"NA","Australian contiental shelf","green",144.83252,-37.89461,145.09252,-37.6346099999999
"NA","Continental and insular slopes of the Bahamas region","red",NA,NA,NA,NA
"NA","Continental and insular slopes of the Bahamas region","green",-80.8832199999999,21.5288200000001,-73.8592199999999,28.5528200000001
"Hawaii","Hawaiian Islands","red",-157.25974,20.88446,-156.75974,21.38446
"Hawaii","Hawaiian Islands","green",-166.50028,10.75028,-146.50028,30.75028
"Seychelles","Mahe Plateau, 1989-90","red",NA,NA,NA,NA
"Seychelles","Mahe Plateau, 1989-90","green",55.2368747020001,-4.91359280699993,55.6988747020001,-4.45159280699994
"Australia","North West Shelf","red",NA,NA,NA,NA
"Australia","North West Shelf","green",116.64584,-20.7308199999999,116.90584,-20.4708199999999
"Papua New Guinea","not stated","red",NA,NA,NA,NA
"Papua New Guinea","not stated","green",138.497800898,-13.231589907,152.009800898,0.280410093000029
"","South China Sea/Andaman Sea","red",NA,NA,NA,NA
"","South China Sea/Andaman Sea","green",80.3500000000001,-11.68333,120.35,28.31667
"Canary Is.","1992-95","red",NA,NA,NA,NA
"Canary Is.","1992-95","green",-18.207717319,26.6395301480001,-14.905717319,29.9415301480001
"Madeira Is.","near Madeira","red",NA,NA,NA,NA
"Madeira Is.","near Madeira","green",-18.0463826139999,31.6676034370001,-15.9203826139999,33.7936034370001
"USA","Bellingham Bay, Washington","red",-122.75129,48.500687,-122.359562,48.905812
"USA","Bellingham Bay, Washington","green",-142.56462,28.7365,-102.56462,68.7365
"Canada","northern British Columbia","red",-122.6,48.83333,-122.1,49.33333
"Canada","northern British Columbia","green",-115.19128,49.3735500000001,-114.93128,49.6335500000001
"Canada","Sydney Inlet, Vancouver Island, British Columbia","red",NA,NA,NA,NA
"Canada","Sydney Inlet, Vancouver Island, British Columbia","green",-135.44939,39.6506400000001,-115.44939,59.6506400000001
"India","Porto Novo","red",79.48694,11.22695,79.98694,11.72695
"India","Porto Novo","green",79.6017100000001,11.34225,79.8717100000001,11.61225
"India","Porto Novo, 1971-73","red",NA,NA,NA,NA
"India","Porto Novo, 1971-73","green",79.6017100000001,11.34225,79.8717100000001,11.61225
"Australia","Yonge Reef, Great Barrier Reef","red",NA,NA,NA,NA
"Australia","Yonge Reef, Great Barrier Reef","green",145.76979,-18.98722,147.76979,-16.98722
"NA","South-west Indian Ocean seamounts (600-1000 m depths), 2001","red",NA,NA,NA,NA
"NA","South-west Indian Ocean seamounts (600-1000 m depths), 2001","green",19.2937750000001,41.1700140000001,19.6337750000001,41.5100140000001
"NA","Southern Emperor-Northern Hawaiian Ridge","red",NA,NA,NA,NA
"NA","Southern Emperor-Northern Hawaiian Ridge","green",0.264640500000008,52.4047545,0.516640500000008,52.6567545
"Argentina","northern Patagonian shelf","red",NA,NA,NA,NA
"Argentina","northern Patagonian shelf","green",-68.1299999999999,-44.1299999999999,-67.8699999999999,-43.8699999999999
"China","Korea Bay and the Yellow Sea","red",NA,NA,NA,NA
"China","Korea Bay and the Yellow Sea","green",79.777027033,12.414348398,128.083027033,60.720348398
"NA","tropical West Africa","red",NA,NA,NA,NA
"NA","tropical West Africa","green",10.6110000000001,-28.3889999999999,23.3890000000001,-15.6109999999999
"India","not given","red",NA,NA,NA,NA
"India","not given","green",64.5583265480001,8.49437973500004,94.3283265480001,38.264379735
"USA","Fisheries and Mariculture Laboratory (FAML) of the University of Texas at Austin Marine Science Institute in Port Aransas, Texas","red",NA,NA,NA,NA
"USA","Fisheries and Mariculture Laboratory (FAML) of the University of Texas at Austin Marine Science Institute in Port Aransas, Texas","green",NA,NA,NA,NA
"USA","southern coasts","red",NA,NA,NA,NA
"USA","southern coasts","green",-88.93693,30.2775100000001,-88.67693,30.5375100000001
"Brazil","São Paulo, 1995","red",NA,NA,NA,NA
"Brazil","São Paulo, 1995","green",-46.474209,-24.066252,-46.222209,-23.814252
"Brazil","São Paulo, 2005-2006","red",NA,NA,NA,NA
"Brazil","São Paulo, 2005-2006","green",-47.49894,-20.652012,-47.24694,-20.400012
"Brazil","Off Brazil","red",-43.42847,-23.20367,-42.92847,-22.70367
"Brazil","Off Brazil","green",-48.07609,-15.92529,-47.78209,-15.63129
"UK","British waters","red",NA,NA,NA,NA
"UK","British waters","green",-2.37629999999997,53.59335,-2.10629999999997,53.86335
"NA","Delaware Bay","red",NA,NA,NA,NA
"NA","Delaware Bay","green",173.344737178,-41.273383093,173.678737178,-40.939383093
"NA","Northeastern Atlantic and Mediterranean","red",NA,NA,NA,NA
"NA","Northeastern Atlantic and Mediterranean","green",-74.5553001324815,39.240890111466,-74.3033001324815,39.492890111466
"Italy","Mediterranean","red",16.3317,38.66848,16.8317,39.16848
"Italy","Mediterranean","green",14.14437,37.43089,14.40437,37.69089
"Brazil","São Paulo, Sept 2007-Aug 2009","red",NA,NA,NA,NA
"Brazil","São Paulo, Sept 2007-Aug 2009","green",-46.93268,-23.84087,-46.37668,-23.28487
"Brazil","Santa Catarina","red",-53.8368638573633,-29.3548140084176,-48.3284376967527,-25.955841822
"Brazil","Santa Catarina","green",-52.707821494,-29.4673200989999,-48.265821494,-25.0253200989999
"NA","Not seen","red",NA,NA,NA,NA
"NA","Not seen","green",76.08151,10.38381,76.34151,10.64381
"","not given","red",NA,NA,NA,NA
"","not given","green",-81.86313,38.5954100000001,-81.59313,38.8654100000001
"Portugal","South coasts","red",NA,NA,NA,NA
"Portugal","South coasts","green",-17.8208129899999,30.292139046,0.781187010000066,48.894139046
"","to be checked","red",NA,NA,NA,NA
"","to be checked","green",13.1844100000001,52.3698800000001,13.4444100000001,52.6298800000001
"NA","Central Indo-West Pacific","red",NA,NA,NA,NA
"NA","Central Indo-West Pacific","green",-122.5318,37.66756,-122.2718,37.92756
"India","Tuticorin coast, 1997-2007","red",NA,NA,NA,NA
"India","Tuticorin coast, 1997-2007","green",77.9422500000001,8.60527000000004,78.3442500000001,9.00727000000004
"USA","Florida Gulf","red",-85.417686,29.6568,-85.017939,30.201385
"USA","Florida Gulf","green",-85.460478868,29.7222781650001,-84.992478868,30.1902781650001
"Mexico","not stated","red",NA,NA,NA,NA
"Mexico","not stated","green",-115.008353419,11.4928249900001,-90.088353419,36.4128249900001
"","Arctic","red",-44.19531,75.33494,-43.69531,75.83494
"","Arctic","green",-75.54855,42.0522300000001,-75.27855,42.3222300000001
"Norway","Bear Island, Barents Sea (Sept 1996)","red",NA,NA,NA,NA
"Norway","Bear Island, Barents Sea (Sept 1996)","green",10.9779,63.3607600000001,11.2479,63.6307600000001
"","Southern Davis Strait, Eastern Denmark Strait, Off north-western Norway","red",NA,NA,NA,NA
"","Southern Davis Strait, Eastern Denmark Strait, Off north-western Norway","green",-81.2560985035234,33.3170606882478,-81.0040985035234,33.5690606882478
"Australia","Off New South Wales, southeastern Australia","red",NA,NA,NA,NA
"Australia","Off New South Wales, southeastern Australia","green",150.66402,-34.0811999999999,150.96002,-33.7851999999999
"South Africa","South East Africa","red",-1.57347407589297,10.2746597529986,-1.06556763663031,10.7862157484607
"South Africa","South East Africa","green",18.222,-31.4445999999999,18.492,-31.1745999999999
"Taiwan","eastern coast, 1995","red",NA,NA,NA,NA
"Taiwan","eastern coast, 1995","green",144.83196,-37.9400699999999,145.09196,-37.6800699999999
"South Africa","Algoa Bay","red",25.54526,-34.07677,26.04526,-33.57677
"South Africa","Algoa Bay","green",5.79526000000004,-53.82677,45.79526,-13.82677
"China","Off Xiamen, Fuijan","red",NA,NA,NA,NA
"China","Off Xiamen, Fuijan","green",117.88987,24.28779,118.27387,24.67179
"South Africa","not given","red",NA,NA,NA,NA
"South Africa","not given","green",-70.42248675,-18.6021855,-70.17048675,-18.3501855
"Mexico","Almejas, Baja California Sur","red",-111.95692,24.23996,-111.45692,24.73996
"Mexico","Almejas, Baja California Sur","green",-110.464836295529,24.0021933992855,-110.212836295529,24.2541933992855
"USA","waters between Seal and Redondo Beaches, California (November 1988, January 1991)","red",NA,NA,NA,NA
"USA","waters between Seal and Redondo Beaches, California (November 1988, January 1991)","green",-118.55868,33.7372300000001,-117.92868,34.3672300000001
"","Carribean, South America","red",-82.1475,26.1584,-81.6475,26.6584
"","Carribean, South America","green",-86.5563799999999,30.3385200000001,-86.2863799999999,30.6085200000001
"Brazil","Northeast region (1996-1997)","red",NA,NA,NA,NA
"Brazil","Northeast region (1996-1997)","green",-48.07609,-15.92529,-47.78209,-15.63129
"Brazil","southern waters","red",NA,NA,NA,NA
"Brazil","southern waters","green",-11.8638283462026,7.83024506647791,-11.6118283462026,8.08224506647791
"USA","Off Texas, Florida, and North Carolina","red",NA,NA,NA,NA
"USA","Off Texas, Florida, and North Carolina","green",-76.15492,36.0529400000001,-75.86492,36.3429400000001
"Morocco","Lake Ifni","red",-8.13327,30.78092,-7.63327,31.28092
"Morocco","Lake Ifni","green",-8.87935999999997,29.19673,-8.60935999999997,29.4667300000001
"Iceland","Lake Thingvalla","red",-21.4,63.93333,-20.9,64.43333
"Iceland","Lake Thingvalla","green",-22.15,63.1833300000001,-20.15,65.1833300000001
"Macedonia","Eastern shore of Lake Ohrid","red",NA,NA,NA,NA
"Macedonia","Eastern shore of Lake Ohrid","green",20.62508,40.94051,20.97908,41.29451
"Macedonia","Lake Ohrid","red",20.5,40.75,21,41.25
"Macedonia","Lake Ohrid","green",19.7500000000001,40.0000000000001,21.7500000000001,42.0000000000001
