SpawningID,CountryName,Family,Genus,Species,CommonName,SpawningType,AggregationType,DirectSpawningEvidence,IndirectSpawningEvidence,CurrentStatus,LunarPhase,SpawningMonths,HabitatType,Management,Gear,Source
969,"Puerto Rico",Serranidae,Epinephelus,striatus,"Nassau Grouper",Unknown,Unknown,,"Courtship
Colour changes associated with spawning",Unknown,"Full moon
","January February March April ","Reef promontory (point); Sand channels; Pavement; Sea mount; Gravel","Marine Protected Area
Time/area closure",,"Scharer-Umpierre, M., Nemeth, R., Tuohy, E., Clouse, K., Nemeth, M. & Appeldoorn, R. , 2013, Nassau Grouper Epinephelus striatus Fish Spawning Aggregations in the US Caribbean, Proceedings of the 66th Gulf and Caribbean Fisheries Institute November 4 - 8, Corpus Christi, Texas USA pp. 408 - 412; Scharer, M., Rowell, T., Nemeth & M., Appledoorn, R., 2012, Sound production associated with reproductive behavior of Nassau grouper Epinephelus striatus at spawning aggregations, Endangered Species Research: 19 pp. 29 - 38"
970,"Puerto Rico",Serranidae,Mycteroperca,bonaci,"Black grouper",Unknown,Unknown,,"Courtship
Colour changes associated with spawning",Unknown,"Full moon
","February ","Reef channel (pass); Sea mount; Outer reef slope","Time/area closure
Marine Protected Area",,"SchÃ¤rer, M., Nemeth, M., Rowell, T., & Appeldoorn, R.		, 2014, Sounds associated with the reproductive behavior of the black grouper (Mycteroperca bonaci), Marine Biology Mar Biol, 141-147.		"
971,"Puerto Rico",Serranidae,Mycteroperca,bonaci,"Black grouper",Unknown,Unknown,,"Courtship
Colour changes associated with spawning",Unknown,"Full moon
","January February March ","Outer reef slope; Drop-off (shelf edge); Reef promontory (point)","Time/area closure
Marine Protected Area",,"SchÃ¤rer, M., Nemeth, M., Rowell, T., & Appeldoorn, R.		, 2014, Sounds associated with the reproductive behavior of the black grouper (Mycteroperca bonaci), Marine Biology Mar Biol, 141-147.		"
972,"Puerto Rico",Serranidae,Mycteroperca,venenosa,"Yellowfin Grouper","Group Spawning",Transient,"Spawning observation","Courtship
Colour changes associated with spawning",Decreasing,"Third quarter
","January February March April May December ","Low relief living reef; Sand channels; Macroalgae","Time/area closure
Marine Protected Area",,"Michelle T. Scharer, Michael I. Nemeth, David Mann, James Locascio, Richard S. Appeldoorn, and Timothy J. Rowell, 2012, Sound Production and Reproductive Behavior of Yellowfin Grouper, Mycteroperca venenosa (Serranidae) at a Spawning Aggregation, Copeia 2012, No. 1, 135â144"
867,"Russian Federation",Hexagrammidae,Pleurogrammus,azonus,"Japan sea greenling","Pair Spawning",Unknown,"Spawning observation","Courtship
Colour changes associated with spawning",Unknown,,"September October ","Rubble; Drop-off (shelf edge)",,,"Munehara H, Markevich A, 2003, Spawning behavior of Japan Sea greenling, Pleurogrammus azonus, off the Bolshoi Pelis Island, Peter the Great Bay, Russia, Bulletin of Fisheries Sciences Hokkaido University 54(3):67-72"
202,Seychelles,Acanthuridae,Acanthurus,nigrofuscus,"Brown surgeonfish",Unknown,Resident,"Spawning observation","Courtship
Colour changes associated with spawning",Unknown,,,"Reef channel (pass)","Marine Protected Area",Unknown,"Domeier M.L. & P.L. Colin., 1997, Tropical reef fish aggregations: defined and reviewed., Bulletin of Marine Science. 60(3):698-726; Robertson, D.R, 1983, On the spawning behavior and spawning cycles of eight surgeonfishes (Acanthuridae) from the Indo-Pacific, Environmental Biology of Fishes"
474,Seychelles,Serranidae,Epinephelus,polyphekadion,"Camouflage grouper",Unknown,Unknown,"Hydrated eggs","GSI
Courtship
Multiple gravid females
Colour changes associated with spawning
Significant increase in numbers observed (eg > 3x)",Unknown,"New moon
","January February December ","Sand; Reef channel (pass)","Time/area closure
Limited entry",Unknown,"Robinson J., Cedras M. and Jorgensen T.V., 2004, Spawning Aggregations of Epinephelus fuscoguttatus and E. polyphekadion at Farquhar Atoll, Seychelles, Field Trip Report: March 2004. Seychelles Fishing Authority, Mahe, Seychelles; Robinson, J., Aumeeruddy, R., Jorgensen, T.L., & Ohman, M.C.		, 2008, Dynamics of Camouflage(Epinephelus polyphekadion) and Brown Marbled Grouper(Epinphelus fuscoguttatus) Spawning Aggregations at a Remote Reef Site, Seychelles		, BULLETIN OF MARINE SCIENCE, 83(2): 415–431		"
473,Seychelles,Serranidae,Epinephelus,fuscoguttatus,"Brown-marbled grouper",Unknown,Transient,"Hydrated eggs","GSI
Courtship
Colour changes associated with spawning",Unknown,"New moon
","January February November December ","Low relief living reef; Reef channel (pass); Patch reef; Sand channels",,"Hook and Line","Robinson J., Cedras M. and Jorgensen T.V., 2004, Spawning Aggregations of Epinephelus fuscoguttatus and E. polyphekadion at Farquhar Atoll, Seychelles, Field Trip Report: March 2004. Seychelles Fishing Authority, Mahe, Seychelles; Bijoux J., Dagorn L.,  Robinson J, 2012, Comparison of spawning aggregation dynamics of brown-marbled, Epinephelus fuscoguttatus, (Forsskal, 1775) and camouflage grouper, E. polyphekadion, (Bleeker, 1849) at a mixed-species aggregation site.; Robinson J, Aumeeruddy R, Jorgensen TL, Ohman MC, 2008, Dynamics of camouflage (Epinephelus polyphekadion) and brown marbled grouper (E. fuscoguttatus) spawning aggregations at a remote atoll, Seychelles. , Bulletin of Marine Science; Jude Bijoux, 2012, pers.comm.; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles; Bijoux, J., Dagorn, L., Cowley, P.D., Simier, M., Adam, P-A., Robinson, J. , 2013, Spawning aggregation dynamics of brown-marbled grouper and camouflage grouper at a remote Indian Ocean Atoll, Endangered Species Research 22: 145-157"
584,Seychelles,Serranidae,Epinephelus,fuscoguttatus,"Brown-marbled grouper",Unknown,Transient,"Hydrated eggs","GSI
Courtship
Multiple gravid females
Colour changes associated with spawning",Unknown,"New moon
","January February November December ","Reef channel (pass)",,,"Bijoux J., Dagorn L.,  Robinson J, 2012, Comparison of spawning aggregation dynamics of brown-marbled, Epinephelus fuscoguttatus, (Forsskal, 1775) and camouflage grouper, E. polyphekadion, (Bleeker, 1849) at a mixed-species aggregation site.; Robinson J, Aumeeruddy R, Jorgensen TL, Ohman MC, 2008, Dynamics of camouflage (Epinephelus polyphekadion) and brown marbled grouper (E. fuscoguttatus) spawning aggregations at a remote atoll, Seychelles. , Bulletin of Marine Science; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles; , 0, "
585,Seychelles,Serranidae,Epinephelus,polyphekadion,"Camouflage grouper",Unknown,Transient,,"GSI
Courtship
Colour changes associated with spawning",Unknown,"New moon
","January February December ","Reef channel (pass)",,,"Robinson J, Aumeeruddy R, Jorgensen TL, Ohman MC, 2008, Dynamics of camouflage (Epinephelus polyphekadion) and brown marbled grouper (E. fuscoguttatus) spawning aggregations at a remote atoll, Seychelles. , Bulletin of Marine Science; Bijoux, J, Robinson J, Dagorn L error, 2012, error Comparison of spawning aggregation dynamics of brown-marbled, Epinephelus fuscoguttatus, (Forssk; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
557,Seychelles,Serranidae,Epinephelus,tukula,"Potato Bass",Unknown,Unknown,,Courtship,Unknown,"New moon
","December ","Reef channel (pass); Sand channels; Spur and groove",,,"David Rowatt, 2005, pers. comm."
589,Seychelles,Siganidae,Siganus,sutor,"Shoemaker spinefoot",Unknown,Unknown,"Hydrated eggs","GSI
High seasonal landings
Multiple gravid females",Same,"Full moon
","January February March April September October November December ","High coral cover; Other",,Trap,"Bijoux, J, Robinson J, Dagorn,L, and G Berke , 2012, Siganus sutor spawning aggregations in Seychelles: temporal dynamics, residency times and site fidelity. ; Robinson J, Samoilys, MA, Grandcourt, E, Julie, D, Cedrasa, M, and Gerry, G. , 2011, The importance of targeted spawning aggregation fishing to the management of Seychelles trap fishery.; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
590,Seychelles,Siganidae,Siganus,sutor,"Shoemaker spinefoot",Unknown,Transient,"Hydrated eggs","GSI
High seasonal landings
Multiple gravid females",Same,"Full moon
","January February March April September October November December ","Other; High coral cover",,Trap,"Bijoux, J, Robinson J, Dagorn,L, and G Berke , 2012, Siganus sutor spawning aggregations in Seychelles: temporal dynamics, residency times and site fidelity. ; Robinson J, Samoilys, MA, Grandcourt, E, Julie, D, Cedrasa, M, and Gerry, G. , 2011, The importance of targeted spawning aggregation fishing to the management of Seychelles trap fishery.; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
591,Seychelles,Siganidae,Siganus,sutor,"Shoemaker spinefoot",Unknown,Transient,"Hydrated eggs","GSI
High seasonal landings
Multiple gravid females",Same,"Full moon
","October November December ","Other; High coral cover",,Trap,"Bijoux, J, Robinson J, Dagorn,L, and G Berke , 2012, Siganus sutor spawning aggregations in Seychelles: temporal dynamics, residency times and site fidelity. ; Robinson J, Samoilys, MA, Grandcourt, E, Julie, D, Cedrasa, M, and Gerry, G. , 2011, The importance of targeted spawning aggregation fishing to the management of Seychelles trap fishery.; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
815,Seychelles,Serranidae,Plectropomus,punctatus,"Marbled coralgrouper",Unknown,Unknown,"Hydrated eggs",GSI,Unknown,"New moon
","February ","High coral cover; Drop-off (shelf edge)",,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
816,Seychelles,Serranidae,Plectropomus,punctatus,"Marbled coralgrouper",Unknown,Unknown,"Hydrated eggs","Multiple gravid females",Unknown,"New moon
","January December ","Reef crest; Patch reef",,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
818,Seychelles,Serranidae,Epinephelus,polyphekadion,"Camouflage grouper",Unknown,Unknown,,"GSI
Courtship
Colour changes associated with spawning",Unknown,"New moon
","March April ",Other,,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
819,Seychelles,Serranidae,Epinephelus,polyphekadion,"Camouflage grouper",Unknown,Transient,,"GSI
Courtship
Colour changes associated with spawning",Unknown,"New moon
",,Other,,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
821,Seychelles,Serranidae,Epinephelus,fuscoguttatus,"Brown-marbled grouper",Unknown,Unknown,,"GSI
Courtship
Multiple gravid females
Colour changes associated with spawning",Unknown,"New moon
","January February ",Other,,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
822,Seychelles,Serranidae,Epinephelus,fuscoguttatus,"Brown-marbled grouper",Unknown,Unknown,,"Multiple gravid females
Colour changes associated with spawning",Unknown,"New moon
","January November December ","Reef crest; Patch reef",,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
823,Seychelles,Serranidae,Epinephelus,fuscoguttatus,"Brown-marbled grouper",Unknown,Unknown,"Hydrated eggs","GSI
Courtship
Multiple gravid females
Colour changes associated with spawning",Unknown,"New moon
",,Other,,,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
593,Seychelles,Serranidae,Epinephelus,polyphekadion,"Camouflage grouper","Pair Spawning",Transient,"Hydrated eggs","GSI
Multiple gravid females
Colour changes associated with spawning",Decreasing,"New moon
","January February December ","Reef channel (pass); Patch reef; Low relief living reef; Sand channels","Marine Protected Area","Hook and Line","Robinson J, Aumeeruddy R, Jorgensen TL, Ohman MC, 2008, Dynamics of camouflage (Epinephelus polyphekadion) and brown marbled grouper (E. fuscoguttatus) spawning aggregations at a remote atoll, Seychelles. , Bulletin of Marine Science; Jude Bijoux, 2012, pers.comm.; Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles; Bijoux, J, Robinson, J, Dagorn, L. error , 2012, error Comparison of spawning aggregation dynamics of brown-marbled grouper and camouflage grouper at a mixed-species aggregation site"
813,Seychelles,Siganidae,Siganus,sutor,"Shoemaker spinefoot",Unknown,Unknown,"Hydrated eggs","Multiple gravid females",Same,"Full moon
","January February March April May October November December ","Shelf (terrace-bench)",,Trap,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
814,Seychelles,Siganidae,Siganus,sutor,"Shoemaker spinefoot",Unknown,Unknown,"Hydrated eggs","GSI
Multiple gravid females",Same,"Full moon
","January February March April May October November December ","Shelf (terrace-bench)",,Trap,"Robinson J. et al, 2007, Investigation of the importance of reef fish spawning aggregations for the sustainable management of artisanal fisheries resources in Seychelles"
